participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,trials.thisN,session,half,literacy,age_textbox.text,gender_slider.response,difference
135,11,C_exp1,0.14537037,0.379545455,93.55,43,121,62d175061921f87124e72482,Second,25,18,M,0.23417508499999998
135,13,D_exp1,0.144444444,0.415454545,91.98,52,122,62d175061921f87124e72482,Second,25,18,M,0.271010101
135,24,A_exp1,0.153703704,0.612954545,79.66,93,123,62d175061921f87124e72482,Second,25,18,M,0.459250841
135,31,B_exp1,0.365740741,0.738636364,67.86,122,124,62d175061921f87124e72482,Second,25,18,M,0.372895623
135,36,D_exp1,0.564814815,0.828409091,56.22,144,125,62d175061921f87124e72482,Second,25,18,M,0.26359427600000007
135,17,D_exp1,0.235185185,0.487272727,88.33,68,126,62d175061921f87124e72482,Second,25,18,M,0.25208754200000005
135,16,B_exp1,0.173148148,0.469318182,89.4,62,127,62d175061921f87124e72482,Second,25,18,M,0.29617003399999997
135,32,D_exp1,0.522222222,0.756590909,65.73,128,128,62d175061921f87124e72482,Second,25,18,M,0.23436868700000002
135,4,A_exp1,0.168518519,0.253863636,97.45,13,129,62d175061921f87124e72482,Second,25,18,M,0.085345117
135,37,C_exp1,0.715740741,0.846363636,53.4,147,130,62d175061921f87124e72482,Second,25,18,M,0.13062289500000002
135,14,D_exp1,0.14537037,0.433409091,91.2,56,131,62d175061921f87124e72482,Second,25,18,M,0.28803872100000005
135,7,D_exp1,0.124074074,0.307727273,96.03,28,132,62d175061921f87124e72482,Second,25,18,M,0.18365319900000002
135,5,B_exp1,0.15,0.271818182,96.99,18,133,62d175061921f87124e72482,Second,25,18,M,0.12181818200000002
135,30,B_exp1,0.246296296,0.720681818,69.76,118,134,62d175061921f87124e72482,Second,25,18,M,0.47438552199999995
135,2,D_exp1,0.186111111,0.217954545,98.2,8,135,62d175061921f87124e72482,Second,25,18,M,0.031843434000000004
135,17,C_exp1,0.180555556,0.487272727,88.33,67,136,62d175061921f87124e72482,Second,25,18,M,0.306717171
135,35,A_exp1,0.474074074,0.810454545,58.87,137,137,62d175061921f87124e72482,Second,25,18,M,0.336380471
135,19,D_exp1,0.187962963,0.523181818,86.21,76,138,62d175061921f87124e72482,Second,25,18,M,0.3352188549999999
135,1,C_exp1,0.131481481,0.2,98.47,3,139,62d175061921f87124e72482,Second,25,18,M,0.068518519
135,21,A_exp1,0.239814815,0.559090909,83.77,81,140,62d175061921f87124e72482,Second,25,18,M,0.319276094
135,21,D_exp1,0.215740741,0.559090909,83.77,84,141,62d175061921f87124e72482,Second,25,18,M,0.343350168
135,20,B_exp1,0.163888889,0.541136364,85.04,78,142,62d175061921f87124e72482,Second,25,18,M,0.377247475
135,34,D_exp1,0.611111111,0.7925,61.29,136,143,62d175061921f87124e72482,Second,25,18,M,0.18138888899999994
135,44,C_exp1,0.94537037,0.972045455,23.65,175,144,62d175061921f87124e72482,Second,25,18,M,0.026675084999999932
135,15,B_exp1,0.124074074,0.451363636,90.29,58,145,62d175061921f87124e72482,Second,25,18,M,0.32728956200000003
135,13,A_exp1,0.135185185,0.415454545,91.98,49,146,62d175061921f87124e72482,Second,25,18,M,0.28026936
135,39,A_exp1,0.562962963,0.882272727,47.19,153,147,62d175061921f87124e72482,Second,25,18,M,0.319309764
135,42,B_exp1,0.659259259,0.936136364,35.25,166,148,62d175061921f87124e72482,Second,25,18,M,0.27687710499999996
135,22,C_exp1,0.162037037,0.577045455,82.45,87,149,62d175061921f87124e72482,Second,25,18,M,0.41500841800000005
135,21,C_exp1,0.144444444,0.559090909,83.77,83,150,62d175061921f87124e72482,Second,25,18,M,0.414646465
135,14,C_exp1,0.137962963,0.433409091,91.2,55,151,62d175061921f87124e72482,Second,25,18,M,0.29544612800000003
135,40,D_exp1,0.598148148,0.900227273,43.56,160,152,62d175061921f87124e72482,Second,25,18,M,0.302079125
135,40,C_exp1,0.636111111,0.900227273,43.56,159,153,62d175061921f87124e72482,Second,25,18,M,0.2641161620000001
135,25,D_exp1,0.223148148,0.630909091,78.2,100,154,62d175061921f87124e72482,Second,25,18,M,0.40776094300000004
135,7,A_exp1,0.215740741,0.307727273,96.03,25,155,62d175061921f87124e72482,Second,25,18,M,0.09198653200000001
135,19,A_exp1,0.177777778,0.523181818,86.21,73,156,62d175061921f87124e72482,Second,25,18,M,0.34540403999999997
135,44,B_exp1,0.934259259,0.972045455,23.65,174,157,62d175061921f87124e72482,Second,25,18,M,0.037786195999999994
135,30,A_exp1,0.27037037,0.720681818,69.76,117,158,62d175061921f87124e72482,Second,25,18,M,0.45031144799999995
135,6,D_exp1,0.148148148,0.289772727,96.58,24,160,62d175061921f87124e72482,Second,25,18,M,0.141624579
135,26,C_exp1,0.236111111,0.648863636,76.62,103,161,62d175061921f87124e72482,Second,25,18,M,0.4127525249999999
135,12,D_exp1,0.14537037,0.3975,92.82,48,162,62d175061921f87124e72482,Second,25,18,M,0.25212963
135,41,D_exp1,0.712037037,0.918181818,39.66,164,163,62d175061921f87124e72482,Second,25,18,M,0.206144781
135,43,B_exp1,0.72962963,0.954090909,30.04,170,164,62d175061921f87124e72482,Second,25,18,M,0.224461279
135,42,C_exp1,0.766666667,0.936136364,35.25,167,165,62d175061921f87124e72482,Second,25,18,M,0.16946969700000003
135,13,C_exp1,0.139814815,0.415454545,91.98,51,166,62d175061921f87124e72482,Second,25,18,M,0.27563972999999997
135,2,B_exp1,0.183333333,0.217954545,98.2,6,167,62d175061921f87124e72482,Second,25,18,M,0.03462121200000001
135,45,B_exp1,0.95462963,0.99,14.13,178,168,62d175061921f87124e72482,Second,25,18,M,0.035370369999999984
135,44,A_exp1,0.72962963,0.972045455,23.65,173,169,62d175061921f87124e72482,Second,25,18,M,0.24241582499999992
135,31,D_exp1,0.32962963,0.738636364,67.86,124,170,62d175061921f87124e72482,Second,25,18,M,0.409006734
135,36,C_exp1,0.340740741,0.828409091,56.22,143,171,62d175061921f87124e72482,Second,25,18,M,0.48766835000000003
135,28,B_exp1,0.172222222,0.684772727,73.36,110,172,62d175061921f87124e72482,Second,25,18,M,0.512550505
135,27,A_exp1,0.161111111,0.666818182,75.05,105,173,62d175061921f87124e72482,Second,25,18,M,0.505707071
135,26,B_exp1,0.17962963,0.648863636,76.62,102,174,62d175061921f87124e72482,Second,25,18,M,0.469234006
135,1,A_exp1,0.110185185,0.2,98.47,1,175,62d175061921f87124e72482,Second,25,18,M,0.089814815
135,27,D_exp1,0.217592593,0.666818182,75.05,108,176,62d175061921f87124e72482,Second,25,18,M,0.449225589
135,45,C_exp1,0.947222222,0.99,14.13,179,177,62d175061921f87124e72482,Second,25,18,M,0.042777778000000044
135,32,B_exp1,0.306481481,0.756590909,65.73,126,178,62d175061921f87124e72482,Second,25,18,M,0.45010942800000003
135,40,A_exp1,0.690740741,0.900227273,43.56,157,179,62d175061921f87124e72482,Second,25,18,M,0.209486532
135,15,A_exp1,0.162962963,0.451363636,90.29,57,180,62d175061921f87124e72482,Second,25,18,M,0.28840067300000005
135,18,D_exp1,0.14537037,0.505227273,87.36,72,181,62d175061921f87124e72482,Second,25,18,M,0.35985690300000006
135,35,C_exp1,0.271296296,0.810454545,58.87,139,182,62d175061921f87124e72482,Second,25,18,M,0.539158249
135,16,C_exp1,0.168518519,0.469318182,89.4,63,183,62d175061921f87124e72482,Second,25,18,M,0.30079966299999994
135,41,C_exp1,0.533333333,0.918181818,39.66,163,184,62d175061921f87124e72482,Second,25,18,M,0.384848485
135,40,B_exp1,0.60462963,0.900227273,43.56,158,185,62d175061921f87124e72482,Second,25,18,M,0.295597643
80,40,A_exp1,0.697724293,0.900227273,43.56,157,0,62d17676312b35a781469b0e,First,24,23,M,0.20250298
80,45,D_exp1,0.974579423,0.99,14.13,180,1,62d17676312b35a781469b0e,First,24,23,M,0.015420576999999991
80,43,D_exp1,0.853377618,0.954090909,30.04,172,2,62d17676312b35a781469b0e,First,24,23,M,0.10071329100000004
80,45,B_exp1,0.979368083,0.99,14.13,178,3,62d17676312b35a781469b0e,First,24,23,M,0.01063191699999999
80,8,C_exp1,0.052107917,0.325681818,95.52,31,4,62d17676312b35a781469b0e,First,24,23,M,0.273573901
80,30,B_exp1,0.039688647,0.720681818,69.76,118,5,62d17676312b35a781469b0e,First,24,23,M,0.680993171
80,23,C_exp1,0.026391319,0.595,81.13,91,6,62d17676312b35a781469b0e,First,24,23,M,0.568608681
80,21,A_exp1,0.008298266,0.559090909,83.77,81,7,62d17676312b35a781469b0e,First,24,23,M,0.550792643
80,45,C_exp1,0.983381822,0.99,14.13,179,8,62d17676312b35a781469b0e,First,24,23,M,0.006618177999999975
80,37,D_exp1,0.498468978,0.846363636,53.4,148,9,62d17676312b35a781469b0e,First,24,23,M,0.34789465799999997
80,24,A_exp1,0.095022583,0.612954545,79.66,93,10,62d17676312b35a781469b0e,First,24,23,M,0.517931962
80,29,B_exp1,0.092842724,0.702727273,71.6,114,11,62d17676312b35a781469b0e,First,24,23,M,0.609884549
80,15,A_exp1,0.021342412,0.451363636,90.29,57,12,62d17676312b35a781469b0e,First,24,23,M,0.43002122400000004
80,26,B_exp1,0.035947673,0.648863636,76.62,102,13,62d17676312b35a781469b0e,First,24,23,M,0.612915963
80,37,A_exp1,0.447983862,0.846363636,53.4,145,14,62d17676312b35a781469b0e,First,24,23,M,0.39837977399999996
80,18,D_exp1,0.025067478,0.505227273,87.36,72,15,62d17676312b35a781469b0e,First,24,23,M,0.48015979500000006
80,38,C_exp1,0.702109556,0.864318182,50.47,151,16,62d17676312b35a781469b0e,First,24,23,M,0.16220862599999997
80,22,D_exp1,0.12281675,0.577045455,82.45,88,17,62d17676312b35a781469b0e,First,24,23,M,0.454228705
80,8,D_exp1,0.033885588,0.325681818,95.52,32,18,62d17676312b35a781469b0e,First,24,23,M,0.29179623
80,12,D_exp1,0.047611547,0.3975,92.82,48,19,62d17676312b35a781469b0e,First,24,23,M,0.34988845300000004
80,17,B_exp1,0.014041251,0.487272727,88.33,66,20,62d17676312b35a781469b0e,First,24,23,M,0.47323147600000004
80,19,C_exp1,0.046085612,0.523181818,86.21,75,21,62d17676312b35a781469b0e,First,24,23,M,0.47709620599999997
80,41,A_exp1,0.751458627,0.918181818,39.66,161,22,62d17676312b35a781469b0e,First,24,23,M,0.166723191
80,16,C_exp1,0.086019389,0.469318182,89.4,63,23,62d17676312b35a781469b0e,First,24,23,M,0.38329879299999997
80,41,B_exp1,0.735371681,0.918181818,39.66,162,24,62d17676312b35a781469b0e,First,24,23,M,0.18281013699999993
80,42,D_exp1,0.795497075,0.936136364,35.25,168,25,62d17676312b35a781469b0e,First,24,23,M,0.140639289
80,20,A_exp1,0.046783786,0.541136364,85.04,77,26,62d17676312b35a781469b0e,First,24,23,M,0.494352578
80,31,D_exp1,0.473124638,0.738636364,67.86,124,27,62d17676312b35a781469b0e,First,24,23,M,0.265511726
80,18,C_exp1,0.044649308,0.505227273,87.36,71,28,62d17676312b35a781469b0e,First,24,23,M,0.46057796500000003
80,10,C_exp1,0.050037214000000003,0.361590909,94.23,39,29,62d17676312b35a781469b0e,First,24,23,M,0.311553695
80,26,C_exp1,0.071164053,0.648863636,76.62,103,30,62d17676312b35a781469b0e,First,24,23,M,0.577699583
80,42,C_exp1,0.59086202,0.936136364,35.25,167,31,62d17676312b35a781469b0e,First,24,23,M,0.345274344
80,37,B_exp1,0.452338099,0.846363636,53.4,146,32,62d17676312b35a781469b0e,First,24,23,M,0.394025537
80,33,C_exp1,0.451902149,0.774545455,63.57,131,33,62d17676312b35a781469b0e,First,24,23,M,0.3226433060000001
80,26,D_exp1,0.353009259,0.648863636,76.62,104,34,62d17676312b35a781469b0e,First,24,23,M,0.29585437699999995
80,19,D_exp1,0.122153162,0.523181818,86.21,76,35,62d17676312b35a781469b0e,First,24,23,M,0.401028656
80,12,B_exp1,0.019698475,0.3975,92.82,46,36,62d17676312b35a781469b0e,First,24,23,M,0.377801525
80,35,D_exp1,0.269150967,0.810454545,58.87,140,37,62d17676312b35a781469b0e,First,24,23,M,0.541303578
80,8,A_exp1,0.035356281,0.325681818,95.52,29,38,62d17676312b35a781469b0e,First,24,23,M,0.290325537
80,15,B_exp1,0.048217604,0.451363636,90.29,58,39,62d17676312b35a781469b0e,First,24,23,M,0.403146032
80,21,B_exp1,0.040770354,0.559090909,83.77,82,40,62d17676312b35a781469b0e,First,24,23,M,0.5183205550000001
80,24,B_exp1,0.058427457,0.612954545,79.66,94,41,62d17676312b35a781469b0e,First,24,23,M,0.5545270880000001
80,38,D_exp1,0.557918803,0.864318182,50.47,152,42,62d17676312b35a781469b0e,First,24,23,M,0.306399379
80,34,B_exp1,0.496835723,0.7925,61.29,134,43,62d17676312b35a781469b0e,First,24,23,M,0.295664277
80,22,C_exp1,0.146549762,0.577045455,82.45,87,44,62d17676312b35a781469b0e,First,24,23,M,0.430495693
80,34,A_exp1,0.316128766,0.7925,61.29,133,45,62d17676312b35a781469b0e,First,24,23,M,0.476371234
80,32,B_exp1,0.24725257,0.756590909,65.73,126,46,62d17676312b35a781469b0e,First,24,23,M,0.509338339
80,32,C_exp1,0.267523476,0.756590909,65.73,127,47,62d17676312b35a781469b0e,First,24,23,M,0.48906743300000005
80,19,A_exp1,0.092752188,0.523181818,86.21,73,48,62d17676312b35a781469b0e,First,24,23,M,0.43042962999999995
80,28,D_exp1,0.14830424,0.684772727,73.36,112,49,62d17676312b35a781469b0e,First,24,23,M,0.536468487
80,2,B_exp1,0.017744333,0.217954545,98.2,6,50,62d17676312b35a781469b0e,First,24,23,M,0.200210212
80,25,B_exp1,0.101881804,0.630909091,78.2,98,51,62d17676312b35a781469b0e,First,24,23,M,0.529027287
80,11,B_exp1,0.051177385,0.379545455,93.55,42,52,62d17676312b35a781469b0e,First,24,23,M,0.32836806999999996
80,30,C_exp1,0.150548017,0.720681818,69.76,119,53,62d17676312b35a781469b0e,First,24,23,M,0.570133801
80,7,D_exp1,0.039969889,0.307727273,96.03,28,55,62d17676312b35a781469b0e,First,24,23,M,0.26775738400000004
80,13,D_exp1,0.030589294,0.415454545,91.98,52,56,62d17676312b35a781469b0e,First,24,23,M,0.384865251
80,3,B_exp1,0.026011545,0.235909091,97.87,10,57,62d17676312b35a781469b0e,First,24,23,M,0.209897546
80,5,D_exp1,0.016202037,0.271818182,96.99,20,58,62d17676312b35a781469b0e,First,24,23,M,0.255616145
80,16,D_exp1,0.036475005,0.469318182,89.4,64,59,62d17676312b35a781469b0e,First,24,23,M,0.43284317699999997
80,2,D_exp1,0.025357564,0.217954545,98.2,8,60,62d17676312b35a781469b0e,First,24,23,M,0.192596981
80,17,D_exp1,0.07789284,0.487272727,88.33,68,61,62d17676312b35a781469b0e,First,24,23,M,0.409379887
80,5,C_exp1,0.051516215,0.271818182,96.99,19,62,62d17676312b35a781469b0e,First,24,23,M,0.22030196700000002
80,23,A_exp1,0.108847272,0.595,81.13,89,63,62d17676312b35a781469b0e,First,24,23,M,0.486152728
80,9,C_exp1,0.083996526,0.343636364,94.9,35,64,62d17676312b35a781469b0e,First,24,23,M,0.259639838
80,5,A_exp1,0.081095801,0.271818182,96.99,17,65,62d17676312b35a781469b0e,First,24,23,M,0.19072238100000002
80,9,A_exp1,0.078261934,0.343636364,94.9,33,66,62d17676312b35a781469b0e,First,24,23,M,0.26537443000000005
80,38,A_exp1,0.392605195,0.864318182,50.47,149,67,62d17676312b35a781469b0e,First,24,23,M,0.471712987
80,15,D_exp1,0.119680278,0.451363636,90.29,60,68,62d17676312b35a781469b0e,First,24,23,M,0.33168335800000004
80,41,C_exp1,0.75578342,0.918181818,39.66,163,69,62d17676312b35a781469b0e,First,24,23,M,0.162398398
80,10,B_exp1,0.142492224,0.361590909,94.23,38,70,62d17676312b35a781469b0e,First,24,23,M,0.21909868500000002
80,26,A_exp1,0.200594132,0.648863636,76.62,101,71,62d17676312b35a781469b0e,First,24,23,M,0.448269504
80,33,A_exp1,0.323844288,0.774545455,63.57,129,72,62d17676312b35a781469b0e,First,24,23,M,0.45070116700000007
80,13,C_exp1,0.090293602,0.415454545,91.98,51,73,62d17676312b35a781469b0e,First,24,23,M,0.325160943
80,3,C_exp1,0.048628857,0.235909091,97.87,11,74,62d17676312b35a781469b0e,First,24,23,M,0.187280234
80,10,A_exp1,0.063016086,0.361590909,94.23,37,75,62d17676312b35a781469b0e,First,24,23,M,0.29857482300000004
80,18,B_exp1,0.113153528,0.505227273,87.36,70,76,62d17676312b35a781469b0e,First,24,23,M,0.39207374500000003
80,12,A_exp1,0.050154764,0.3975,92.82,45,77,62d17676312b35a781469b0e,First,24,23,M,0.347345236
80,5,B_exp1,0.067157887,0.271818182,96.99,18,78,62d17676312b35a781469b0e,First,24,23,M,0.20466029500000002
80,14,D_exp1,0.073261572,0.433409091,91.2,56,79,62d17676312b35a781469b0e,First,24,23,M,0.360147519
80,6,D_exp1,0.076313414,0.289772727,96.58,24,80,62d17676312b35a781469b0e,First,24,23,M,0.213459313
80,29,C_exp1,0.185731393,0.702727273,71.6,115,81,62d17676312b35a781469b0e,First,24,23,M,0.5169958800000001
80,28,C_exp1,0.25810366,0.684772727,73.36,111,82,62d17676312b35a781469b0e,First,24,23,M,0.426669067
80,6,C_exp1,0.083177468,0.289772727,96.58,23,83,62d17676312b35a781469b0e,First,24,23,M,0.206595259
80,43,B_exp1,0.862190529,0.954090909,30.04,170,84,62d17676312b35a781469b0e,First,24,23,M,0.09190038
80,39,A_exp1,0.643412159,0.882272727,47.19,153,85,62d17676312b35a781469b0e,First,24,23,M,0.238860568
80,18,A_exp1,0.166921149,0.505227273,87.36,69,86,62d17676312b35a781469b0e,First,24,23,M,0.33830612400000004
80,1,D_exp1,0.081959138,0.2,98.47,4,87,62d17676312b35a781469b0e,First,24,23,M,0.11804086200000001
80,22,B_exp1,0.074970443,0.577045455,82.45,86,88,62d17676312b35a781469b0e,First,24,23,M,0.502075012
80,36,D_exp1,0.452167652,0.828409091,56.22,144,89,62d17676312b35a781469b0e,First,24,23,M,0.37624143900000007
80,44,C_exp1,0.843712814,0.972045455,23.65,175,90,62d17676312b35a781469b0e,First,24,23,M,0.12833264099999997
80,7,A_exp1,0.04509704,0.307727273,96.03,25,91,62d17676312b35a781469b0e,First,24,23,M,0.26263023300000005
80,30,A_exp1,0.166384831,0.720681818,69.76,117,92,62d17676312b35a781469b0e,First,24,23,M,0.554296987
80,9,D_exp1,0.066981958,0.343636364,94.9,36,93,62d17676312b35a781469b0e,Second,24,23,M,0.276654406
80,6,A_exp1,0.049760833,0.289772727,96.58,21,94,62d17676312b35a781469b0e,Second,24,23,M,0.240011894
80,29,A_exp1,0.111669639,0.702727273,71.6,113,95,62d17676312b35a781469b0e,Second,24,23,M,0.591057634
80,4,B_exp1,0.077009413,0.253863636,97.45,14,96,62d17676312b35a781469b0e,Second,24,23,M,0.176854223
80,17,A_exp1,0.099026263,0.487272727,88.33,65,97,62d17676312b35a781469b0e,Second,24,23,M,0.388246464
80,36,C_exp1,0.244772678,0.828409091,56.22,143,98,62d17676312b35a781469b0e,Second,24,23,M,0.583636413
80,41,D_exp1,0.449665493,0.918181818,39.66,164,99,62d17676312b35a781469b0e,Second,24,23,M,0.46851632499999996
80,1,C_exp1,0.081810393,0.2,98.47,3,100,62d17676312b35a781469b0e,Second,24,23,M,0.11818960700000002
80,12,C_exp1,0.081810393,0.3975,92.82,47,101,62d17676312b35a781469b0e,Second,24,23,M,0.31568960700000004
80,27,B_exp1,0.150728466,0.666818182,75.05,106,102,62d17676312b35a781469b0e,Second,24,23,M,0.516089716
80,14,B_exp1,0.112580476,0.433409091,91.2,54,103,62d17676312b35a781469b0e,Second,24,23,M,0.32082861500000004
80,17,C_exp1,0.107784695,0.487272727,88.33,67,104,62d17676312b35a781469b0e,Second,24,23,M,0.37948803200000003
80,27,C_exp1,0.139829056,0.666818182,75.05,107,105,62d17676312b35a781469b0e,Second,24,23,M,0.5269891259999999
80,27,A_exp1,0.178155631,0.666818182,75.05,105,106,62d17676312b35a781469b0e,Second,24,23,M,0.488662551
80,7,B_exp1,0.114284939,0.307727273,96.03,26,107,62d17676312b35a781469b0e,Second,24,23,M,0.19344233400000002
80,29,D_exp1,0.300191583,0.702727273,71.6,116,108,62d17676312b35a781469b0e,Second,24,23,M,0.40253569000000006
80,11,D_exp1,0.101141301,0.379545455,93.55,44,109,62d17676312b35a781469b0e,Second,24,23,M,0.27840415399999996
80,23,B_exp1,0.099397391,0.595,81.13,90,110,62d17676312b35a781469b0e,Second,24,23,M,0.49560260899999997
80,15,C_exp1,0.100051371,0.451363636,90.29,59,111,62d17676312b35a781469b0e,Second,24,23,M,0.351312265
80,31,A_exp1,0.291318992,0.738636364,67.86,121,112,62d17676312b35a781469b0e,Second,24,23,M,0.447317372
80,4,C_exp1,0.079197495,0.253863636,97.45,15,113,62d17676312b35a781469b0e,Second,24,23,M,0.174666141
80,21,C_exp1,0.173442021,0.559090909,83.77,83,114,62d17676312b35a781469b0e,Second,24,23,M,0.385648888
80,35,A_exp1,0.36590011,0.810454545,58.87,137,115,62d17676312b35a781469b0e,Second,24,23,M,0.444554435
80,3,D_exp1,0.096346424,0.235909091,97.87,12,116,62d17676312b35a781469b0e,Second,24,23,M,0.13956266699999997
80,7,C_exp1,0.05056952,0.307727273,96.03,27,118,62d17676312b35a781469b0e,Second,24,23,M,0.25715775300000004
80,39,D_exp1,0.502960036,0.882272727,47.19,156,119,62d17676312b35a781469b0e,Second,24,23,M,0.379312691
80,43,C_exp1,0.703309688,0.954090909,30.04,171,120,62d17676312b35a781469b0e,Second,24,23,M,0.250781221
80,42,B_exp1,0.647806803,0.936136364,35.25,166,121,62d17676312b35a781469b0e,Second,24,23,M,0.28832956099999996
80,25,C_exp1,0.340799685,0.630909091,78.2,99,122,62d17676312b35a781469b0e,Second,24,23,M,0.290109406
80,1,B_exp1,0.089722019,0.2,98.47,2,123,62d17676312b35a781469b0e,Second,24,23,M,0.11027798100000001
80,31,C_exp1,0.190939614,0.738636364,67.86,123,124,62d17676312b35a781469b0e,Second,24,23,M,0.54769675
80,40,C_exp1,0.508347518,0.900227273,43.56,159,125,62d17676312b35a781469b0e,Second,24,23,M,0.39187975500000005
80,3,A_exp1,0.058261984,0.235909091,97.87,9,126,62d17676312b35a781469b0e,Second,24,23,M,0.17764710699999997
80,43,A_exp1,0.645436379,0.954090909,30.04,169,127,62d17676312b35a781469b0e,Second,24,23,M,0.3086545300000001
80,25,A_exp1,0.160881212,0.630909091,78.2,97,128,62d17676312b35a781469b0e,Second,24,23,M,0.47002787900000004
80,23,D_exp1,0.110307821,0.595,81.13,92,129,62d17676312b35a781469b0e,Second,24,23,M,0.48469217899999995
80,32,D_exp1,0.159821122,0.756590909,65.73,128,130,62d17676312b35a781469b0e,Second,24,23,M,0.596769787
80,11,A_exp1,0.07262771,0.379545455,93.55,41,131,62d17676312b35a781469b0e,Second,24,23,M,0.30691774499999996
80,6,B_exp1,0.049738877,0.289772727,96.58,22,132,62d17676312b35a781469b0e,Second,24,23,M,0.24003385
80,35,C_exp1,0.246364735,0.810454545,58.87,139,133,62d17676312b35a781469b0e,Second,24,23,M,0.56408981
80,30,D_exp1,0.208660945,0.720681818,69.76,120,134,62d17676312b35a781469b0e,Second,24,23,M,0.512020873
80,34,C_exp1,0.348314017,0.7925,61.29,135,135,62d17676312b35a781469b0e,Second,24,23,M,0.444185983
80,19,B_exp1,0.145542343,0.523181818,86.21,74,136,62d17676312b35a781469b0e,Second,24,23,M,0.37763947499999995
80,31,B_exp1,0.250380452,0.738636364,67.86,122,137,62d17676312b35a781469b0e,Second,24,23,M,0.488255912
