factor,slider.response,my_rs,difference
additive_manipulation,0.934895833,0.756590909,-0.178304924
additive_manipulation,0.78515625,0.415454545,-0.369701705
additive_manipulation,0.96484375,0.846363636,-0.118480114
additive_manipulation,0.84765625,0.487272727,-0.360383523
additive_manipulation,0.802083333,0.702727273,-0.09935606
additive_manipulation,0.977864583,0.99,0.012135417
additive_manipulation,0.377604167,0.2,-0.177604167
additive_manipulation,0.80078125,0.595,-0.20578125
additive_manipulation,0.78125,0.451363636,-0.329886364
additive_manipulation,0.91796875,0.882272727,-0.035696023
additive_manipulation,0.528645833,0.379545455,-0.149100378
additive_manipulation,0.5390625,0.235909091,-0.303153409
additive_manipulation,0.90625,0.684772727,-0.221477273
additive_manipulation,0.78515625,0.577045455,-0.208110795
additive_manipulation,0.755208333,0.469318182,-0.285890151
additive_manipulation,0.555989583,0.307727273,-0.24826231
additive_manipulation,0.899739583,0.738636364,-0.161103219
additive_manipulation,0.963541667,0.954090909,-0.009450758
additive_manipulation,0.501302083,0.361590909,-0.139711174
additive_manipulation,0.369791667,0.523181818,0.153390151
additive_manipulation,0.852864583,0.666818182,-0.186046401
additive_manipulation,0.33203125,0.271818182,-0.060213068
additive_manipulation,0.240885417,0.433409091,0.192523674
additive_manipulation,0.645833333,0.559090909,-0.086742424
additive_manipulation,0.30078125,0.343636364,0.042855114
additive_manipulation,0.8125,0.810454545,-0.002045455
additive_manipulation,0.546875,0.253863636,-0.293011364
additive_manipulation,0.971354167,0.972045455,6.912879999999566e-4
additive_manipulation,0.42578125,0.325681818,-0.100099432
additive_manipulation,0.796875,0.900227273,0.103352273
additive_manipulation,0.6796875,0.720681818,0.040994318
additive_manipulation,0.549479167,0.612954545,0.063475378
additive_manipulation,0.541666667,0.289772727,-0.25189394
additive_manipulation,0.541666667,0.3975,-0.144166667
additive_manipulation,0.5390625,0.505227273,-0.033835227
additive_manipulation,0.934895833,0.918181818,-0.016714015
additive_manipulation,0.90625,0.828409091,-0.077840909
additive_manipulation,0.751302083,0.630909091,-0.120392992
additive_manipulation,0.541666667,0.7925,0.250833333
additive_manipulation,0.1640625,0.217954545,0.053892045
additive_manipulation,0.609375,0.541136364,-0.068238636
additive_manipulation,0.6796875,0.648863636,-0.030823864
additive_manipulation,0.84765625,0.774545455,-0.073110795
additive_manipulation,0.920572917,0.936136364,0.015563447
additive_manipulation,0.658854167,0.864318182,0.205464015
additive_manipulation,0.852864583,0.343636364,-0.509228219
additive_manipulation,0.920572917,0.577045455,-0.343527462
additive_manipulation,0.947916667,0.720681818,-0.227234849
additive_manipulation,0.955729167,0.828409091,-0.127320076
additive_manipulation,0.962239583,0.936136364,-0.026103219
additive_manipulation,0.01171875,0.271818182,0.260099432
additive_manipulation,0.014322917,0.235909091,0.221586174
additive_manipulation,0.970052083,0.954090909,-0.015961174
additive_manipulation,0.515625,0.505227273,-0.010397727
additive_manipulation,0.77734375,0.846363636,0.069019886
additive_manipulation,0.666666667,0.541136364,-0.125530303
additive_manipulation,0.848958333,0.559090909,-0.289867424
additive_manipulation,0.622395833,0.487272727,-0.135123106
additive_manipulation,0.97265625,0.882272727,-0.090383523
additive_manipulation,0.736979167,0.630909091,-0.106070076
additive_manipulation,0.915364583,0.379545455,-0.535819128
additive_manipulation,0.911458333,0.684772727,-0.226685606
additive_manipulation,0.759114583,0.469318182,-0.289796401
additive_manipulation,0.846354167,0.217954545,-0.628399622
additive_manipulation,1,0.99,-0.01
additive_manipulation,0.815104167,0.702727273,-0.112376894
additive_manipulation,0.979166667,0.972045455,-0.007121212
additive_manipulation,0.709635417,0.774545455,0.064910038
additive_manipulation,0.813802083,0.864318182,0.050516099
additive_manipulation,0.694010417,0.253863636,-0.440146781
additive_manipulation,0.790364583,0.3975,-0.392864583
additive_manipulation,0.807291667,0.307727273,-0.499564394
additive_manipulation,0.770833333,0.451363636,-0.319469697
additive_manipulation,0.697916667,0.612954545,-0.084962122
additive_manipulation,0.705729167,0.7925,0.086770833
additive_manipulation,0.727864583,0.756590909,0.028726326
additive_manipulation,0.854166667,0.918181818,0.064015151
additive_manipulation,0.811197917,0.2,-0.611197917
additive_manipulation,0.751302083,0.523181818,-0.228120265
additive_manipulation,0.842447917,0.738636364,-0.103811553
additive_manipulation,0.766927083,0.595,-0.171927083
additive_manipulation,0.951822917,0.900227273,-0.051595644
additive_manipulation,0.8125,0.289772727,-0.522727273
additive_manipulation,0.766927083,0.433409091,-0.333517992
additive_manipulation,0.829427083,0.666818182,-0.162608901
additive_manipulation,0.671875,0.361590909,-0.310284091
additive_manipulation,0.822916667,0.325681818,-0.497234849
additive_manipulation,0.881510417,0.810454545,-0.071055872
additive_manipulation,0.796875,0.415454545,-0.381420455
additive_manipulation,0.84375,0.648863636,-0.194886364
additive_manipulation,0.639322917,0.2,-0.439322917
additive_manipulation,0.924479167,0.720681818,-0.203797349
additive_manipulation,0.94921875,0.7925,-0.15671875
additive_manipulation,0.953125,0.810454545,-0.142670455
additive_manipulation,0.8359375,0.433409091,-0.402528409
additive_manipulation,0.90625,0.900227273,-0.006022727
additive_manipulation,0.73046875,0.469318182,-0.261150568
additive_manipulation,0.71875,0.361590909,-0.357159091
additive_manipulation,0.850260417,0.936136364,0.085875947
additive_manipulation,0.765625,0.684772727,-0.080852273
additive_manipulation,0.139322917,0.217954545,0.078631628
additive_manipulation,0.838541667,0.612954545,-0.225587122
additive_manipulation,0.651041667,0.253863636,-0.397178031
additive_manipulation,0.41015625,0.379545455,-0.030610795
additive_manipulation,NA,0.630909091,NA
additive_manipulation,0.619791667,0.343636364,-0.276155303
additive_manipulation,0.959635417,0.99,0.030364583
additive_manipulation,0.454427083,0.289772727,-0.164654356
additive_manipulation,0.826822917,0.774545455,-0.052277462
additive_manipulation,0.783854167,0.523181818,-0.260672349
additive_manipulation,0.770833333,0.577045455,-0.193787878
additive_manipulation,0.51171875,0.451363636,-0.060355114
additive_manipulation,0.821614583,0.738636364,-0.082978219
additive_manipulation,0.743489583,0.864318182,0.120828599
additive_manipulation,0.518229167,0.415454545,-0.102774622
additive_manipulation,0.170572917,0.325681818,0.155108901
additive_manipulation,0.825520833,0.666818182,-0.158702651
additive_manipulation,0.850260417,0.918181818,0.067921401
additive_manipulation,0.227864583,0.559090909,0.331226326
additive_manipulation,0.536458333,0.3975,-0.138958333
additive_manipulation,0.799479167,0.702727273,-0.096751894
additive_manipulation,0.145833333,0.271818182,0.125984849
additive_manipulation,0.872395833,0.882272727,0.009876894
additive_manipulation,0.86328125,0.954090909,0.090809659
additive_manipulation,0.712239583,0.487272727,-0.224966856
additive_manipulation,0.9140625,0.846363636,-0.067698864
additive_manipulation,0.727864583,0.595,-0.132864583
additive_manipulation,0.770833333,0.505227273,-0.26560606
additive_manipulation,0.264322917,0.235909091,-0.028413826
additive_manipulation,0.151041667,0.307727273,0.156685606
additive_manipulation,0.842447917,0.756590909,-0.085857008
additive_manipulation,0.828125,0.541136364,-0.286988636
additive_manipulation,0.838541667,0.828409091,-0.010132576
additive_manipulation,0.830729167,0.972045455,0.141316288
additive_manipulation,0.69921875,0.648863636,-0.050355114
additive_manipulation,0.7578125,0.702727273,-0.055085227
additive_manipulation,0.513020833,0.433409091,-0.079611742
additive_manipulation,0.9375,0.882272727,-0.055227273
additive_manipulation,0.759114583,0.648863636,-0.110250947
additive_manipulation,0.688802083,0.577045455,-0.111756628
additive_manipulation,0.873697917,0.756590909,-0.117107008
additive_manipulation,0.557291667,0.487272727,-0.07001894
additive_manipulation,0.7890625,0.774545455,-0.014517045
additive_manipulation,0.921875,0.900227273,-0.021647727
additive_manipulation,0.296875,0.271818182,-0.025056818
additive_manipulation,0.130208333,0.253863636,0.123655303
additive_manipulation,0.58984375,0.612954545,0.023110795
additive_manipulation,0.869791667,0.864318182,-0.005473485
additive_manipulation,0.022135417,0.217954545,0.195819128
additive_manipulation,0.03125,0.235909091,0.204659091
additive_manipulation,0.203125,0.469318182,0.266193182
additive_manipulation,0.059895833,0.325681818,0.265785985
additive_manipulation,0.05078125,0.361590909,0.310809659
additive_manipulation,0.94921875,0.936136364,-0.013082386
additive_manipulation,0.826822917,0.918181818,0.091358901
additive_manipulation,0.83984375,0.846363636,0.006519886
additive_manipulation,0.6875,0.720681818,0.033181818
additive_manipulation,0.671875,0.595,-0.076875
additive_manipulation,0.751302083,0.666818182,-0.084483901
additive_manipulation,0.571614583,0.505227273,-0.06638731
additive_manipulation,0.501302083,0.541136364,0.039834281
additive_manipulation,0.182291667,0.559090909,0.376799242
additive_manipulation,0.307291667,0.523181818,0.215890151
additive_manipulation,0.08984375,0.289772727,0.199928977
additive_manipulation,0.826822917,0.738636364,-0.088186553
additive_manipulation,0.325520833,0.415454545,0.089933712
additive_manipulation,0.904947917,0.954090909,0.049142992
additive_manipulation,0.68359375,0.630909091,-0.052684659
additive_manipulation,0.100260417,0.2,0.099739583
additive_manipulation,0.16015625,0.451363636,0.291207386
additive_manipulation,0.813802083,0.828409091,0.014607008
additive_manipulation,0.825520833,0.810454545,-0.015066288
additive_manipulation,0.057291667,0.379545455,0.322253788
additive_manipulation,0.9296875,0.99,0.0603125
additive_manipulation,0.959635417,0.972045455,0.012410038
additive_manipulation,0.729166667,0.684772727,-0.04439394
additive_manipulation,0.194010417,0.307727273,0.113716856
additive_manipulation,0.131510417,0.343636364,0.212125947
additive_manipulation,0.873697917,0.7925,-0.081197917
additive_manipulation,0.13671875,0.3975,0.26078125
additive_manipulation,0.939814815,0.7925,-0.147314815
additive_manipulation,0.818518603,0.559090909,-0.259427694
additive_manipulation,0.762037065,0.325681818,-0.436355247
additive_manipulation,0.854629658,0.523181818,-0.33144784
additive_manipulation,0.91851849,0.595,-0.32351849
additive_manipulation,0.669444473,0.415454545,-0.253989928
additive_manipulation,0.960185157,0.954090909,-0.006094248
additive_manipulation,0.710185228,0.505227273,-0.204957955
additive_manipulation,0.58148151,0.2,-0.38148151
additive_manipulation,0.884259259,0.864318182,-0.019941077
additive_manipulation,0.904629601,0.648863636,-0.255765965
additive_manipulation,0.833333333,0.630909091,-0.202424242
additive_manipulation,0.767592607,0.541136364,-0.226456243
additive_manipulation,0.937037009,0.882272727,-0.054764282
additive_manipulation,0.904629601,0.936136364,0.031506763
additive_manipulation,0.763888889,0.253863636,-0.510025253
additive_manipulation,0.689814815,0.756590909,0.066776094
additive_manipulation,0.800925926,0.684772727,-0.116153199
additive_manipulation,0.57222225,0.217954545,-0.354267705
additive_manipulation,0.699074074,0.235909091,-0.463164983
additive_manipulation,0.834259316,0.846363636,0.01210432
additive_manipulation,0.773148148,0.433409091,-0.339739057
additive_manipulation,0.878703788,0.900227273,0.021523485
additive_manipulation,0.760185171,0.289772727,-0.470412444
additive_manipulation,0.720370399,0.3975,-0.322870399
additive_manipulation,0.580555598,0.487272727,-0.093282871
additive_manipulation,0.958333333,0.972045455,0.013712122
additive_manipulation,0.425000014,0.271818182,-0.153181832
additive_manipulation,0.862962935,0.810454545,-0.05250839
additive_manipulation,0.664814843,0.379545455,-0.285269388
additive_manipulation,0.671296296,0.361590909,-0.309705387
additive_manipulation,0.978703675,0.918181818,-0.060521857
additive_manipulation,0.892592677,0.702727273,-0.189865404
additive_manipulation,0.849074046,0.720681818,-0.128392228
additive_manipulation,0.550000014,0.469318182,-0.080681832
additive_manipulation,0.74537037,0.666818182,-0.078552188
additive_manipulation,0.832407492,0.828409091,-0.003998401
additive_manipulation,0.851851852,0.738636364,-0.113215488
additive_manipulation,0.650925954,0.451363636,-0.199562318
additive_manipulation,0.585185228,0.307727273,-0.277457955
additive_manipulation,0.657407407,0.343636364,-0.313771043
additive_manipulation,0.800000085,0.774545455,-0.02545463
additive_manipulation,0.976851852,0.99,0.013148148
additive_manipulation,0.82685188,0.612954545,-0.213897335
additive_manipulation,0.675925926,0.577045455,-0.098880471
additive_manipulation,0.175481897,0.271818182,0.096336285
additive_manipulation,0.80267742,0.595,-0.20767742
additive_manipulation,0.399294407,0.451363636,0.052069229
additive_manipulation,0.412306762,0.361590909,-0.050715853
additive_manipulation,0.888558964,0.756590909,-0.131968055
additive_manipulation,0.836509543,0.577045455,-0.259464088
additive_manipulation,0.793568771,0.738636364,-0.054932407
additive_manipulation,0.243146144,0.253863636,0.010717492
additive_manipulation,0.443536415,0.379545455,-0.06399096
additive_manipulation,0.967934331,0.864318182,-0.103616149
additive_manipulation,0.403198114,0.505227273,0.102029159
additive_manipulation,0.982247922,0.882272727,-0.099975195
additive_manipulation,0.833907072,0.846363636,0.012456564
additive_manipulation,0.378474639,0.217954545,-0.160520094
additive_manipulation,0.917186146,0.810454545,-0.106731601
additive_manipulation,0.845618192,0.666818182,-0.17880001
additive_manipulation,0.31991904,0.289772727,-0.030146313
additive_manipulation,0.824798423,0.774545455,-0.050252968
additive_manipulation,0.874245373,0.612954545,-0.261290828
additive_manipulation,0.836509543,0.684772727,-0.151736816
additive_manipulation,0.516405604,0.325681818,-0.190723786
additive_manipulation,0.973139273,0.936136364,-0.037002909
additive_manipulation,0.29389433,0.415454545,0.121560215
additive_manipulation,0.911981204,0.828409091,-0.083572113
additive_manipulation,0.793568771,0.630909091,-0.16265968
additive_manipulation,0.643926686,0.3975,-0.246426686
additive_manipulation,0.775351474,0.720681818,-0.054669656
additive_manipulation,0.87814908,0.7925,-0.08564908
additive_manipulation,0.35765487,0.307727273,-0.049927597
additive_manipulation,0.396691936,0.2,-0.196691936
additive_manipulation,0.63091433,0.648863636,0.017949306
additive_manipulation,0.512501898,0.433409091,-0.079092807
additive_manipulation,0.898968848,0.900227273,0.001258425
additive_manipulation,0.496887071,0.469318182,-0.027568889
additive_manipulation,0.997862748,0.99,-0.007862748
additive_manipulation,0.926294794,0.972045455,0.045750661
additive_manipulation,0.895065142,0.918181818,0.023116676
additive_manipulation,0.495585836,0.559090909,0.063505073
additive_manipulation,0.551538963,0.235909091,-0.315629872
additive_manipulation,0.599684678,0.343636364,-0.256048314
additive_manipulation,0.820894717,0.702727273,-0.118167444
additive_manipulation,0.793568771,0.487272727,-0.306296044
additive_manipulation,0.624408153,0.523181818,-0.101226335
additive_manipulation,0.931499736,0.954090909,0.022591173
additive_manipulation,0.707687226,0.541136364,-0.166550862
additive_manipulation,0.5,0.433409091,-0.066590909
additive_manipulation,0.290364583,0.343636364,0.053271781
additive_manipulation,0.947916667,0.972045455,0.024128788
additive_manipulation,0.9453125,0.810454545,-0.134857955
additive_manipulation,0.821614583,0.577045455,-0.244569128
additive_manipulation,0.546875,0.379545455,-0.167329545
additive_manipulation,0.6875,0.487272727,-0.200227273
additive_manipulation,0.908854167,0.756590909,-0.152263258
additive_manipulation,0.9140625,0.900227273,-0.013835227
additive_manipulation,0.432291667,0.271818182,-0.160473485
additive_manipulation,0.8828125,0.612954545,-0.269857955
additive_manipulation,0.899739583,0.720681818,-0.179057765
additive_manipulation,0.908854167,0.864318182,-0.044535985
additive_manipulation,0.790364583,0.541136364,-0.249228219
additive_manipulation,0.875,0.846363636,-0.028636364
additive_manipulation,0.89453125,0.936136364,0.041605114
additive_manipulation,0.595052083,0.325681818,-0.269370265
additive_manipulation,0.924479167,0.918181818,-0.006297349
additive_manipulation,0.20703125,0.307727273,0.100696023
additive_manipulation,0.654947917,0.505227273,-0.149720644
additive_manipulation,0.81640625,0.523181818,-0.293224432
additive_manipulation,0.895833333,0.828409091,-0.067424242
additive_manipulation,0.748697917,0.595,-0.153697917
additive_manipulation,0.817708333,0.684772727,-0.132935606
additive_manipulation,0.580729167,0.235909091,-0.344820076
additive_manipulation,0.9453125,0.954090909,0.008778409
additive_manipulation,0.822916667,0.666818182,-0.156098485
additive_manipulation,0.595052083,0.451363636,-0.143688447
additive_manipulation,0.890625,0.559090909,-0.331534091
additive_manipulation,0.897135417,0.648863636,-0.248271781
additive_manipulation,0.817708333,0.774545455,-0.043162878
additive_manipulation,0.58203125,0.361590909,-0.220440341
additive_manipulation,0.572916667,0.289772727,-0.28314394
additive_manipulation,0.8984375,0.738636364,-0.159801136
additive_manipulation,0.779947917,0.3975,-0.382447917
additive_manipulation,0.96484375,0.99,0.02515625
additive_manipulation,0.841145833,0.7925,-0.048645833
additive_manipulation,0.723958333,0.702727273,-0.02123106
additive_manipulation,0.498697917,0.217954545,-0.280743372
additive_manipulation,0.658854167,0.469318182,-0.189535985
additive_manipulation,0.89453125,0.882272727,-0.012258523
additive_manipulation,0.471354167,0.415454545,-0.055899622
additive_manipulation,0.897135417,0.630909091,-0.266226326
additive_manipulation,0.440104167,0.253863636,-0.186240531
additive_manipulation,0.5703125,0.2,-0.3703125
additive_manipulation,0.679629644,0.505227273,-0.174402371
additive_manipulation,0.293518561,0.235909091,-0.05760947
additive_manipulation,0.381481524,0.415454545,0.033973021
additive_manipulation,0.496296282,0.451363636,-0.044932646
additive_manipulation,0.92777775,0.882272727,-0.045505023
additive_manipulation,0.183333326,0.253863636,0.07053031
additive_manipulation,0.208333333,0.325681818,0.117348485
additive_manipulation,0.462037051,0.577045455,0.115008404
additive_manipulation,0.815740797,0.720681818,-0.095058979
additive_manipulation,0.784259302,0.702727273,-0.081532029
additive_manipulation,0.32685188,0.307727273,-0.019124607
additive_manipulation,0.434259273,0.3975,-0.036759273
additive_manipulation,0.726851852,0.774545455,0.047693603
additive_manipulation,0.891666695,0.918181818,0.026515123
additive_manipulation,0.794444473,0.756590909,-0.037853564
additive_manipulation,0.305555556,0.343636364,0.038080808
additive_manipulation,0.52870369,0.487272727,-0.041430963
additive_manipulation,0.511111153,0.469318182,-0.041792971
additive_manipulation,0.482407393,0.379545455,-0.102861938
additive_manipulation,0.623148176,0.612954545,-0.010193631
additive_manipulation,0.926851908,0.99,0.063148092
additive_manipulation,0.873148176,0.972045455,0.098897279
additive_manipulation,0.772222236,0.810454545,0.038232309
additive_manipulation,0.598148134,0.595,-0.003148134
additive_manipulation,0.816666638,0.936136364,0.119469726
additive_manipulation,0.702777792,0.738636364,0.035858572
additive_manipulation,0.75462963,0.864318182,0.109688552
additive_manipulation,0.686111097,0.630909091,-0.055202006
additive_manipulation,0.75,0.846363636,0.096363636
additive_manipulation,0.374074088,0.289772727,-0.084301361
additive_manipulation,0.689814815,0.684772727,-0.005042088
additive_manipulation,0.612037023,0.648863636,0.036826613
additive_manipulation,0.768518519,0.666818182,-0.101700337
additive_manipulation,0.686111097,0.523181818,-0.162929279
additive_manipulation,0.845370399,0.7925,-0.052870399
additive_manipulation,0.807407379,0.828409091,0.021001712
additive_manipulation,0.734259288,0.900227273,0.165967985
additive_manipulation,0.222222222,0.2,-0.022222222
additive_manipulation,0.378703718,0.433409091,0.054705373
additive_manipulation,0.325925968,0.361590909,0.035664941
additive_manipulation,0.57685188,0.559090909,-0.017760971
additive_manipulation,0.315740727,0.271818182,-0.043922545
additive_manipulation,0.207407422,0.217954545,0.010547123
additive_manipulation,0.804629714,0.954090909,0.149461195
additive_manipulation,0.542592578,0.541136364,-0.001456214
additive_manipulation,0.9,0.469318182,-0.430681818
additive_manipulation,0.902777778,0.756590909,-0.146186869
additive_manipulation,0.958333333,0.451363636,-0.506969697
additive_manipulation,0.961805556,0.972045455,0.010239899
additive_manipulation,0.847222222,0.684772727,-0.162449495
additive_manipulation,0.898611111,0.2,-0.698611111
additive_manipulation,0.958333333,0.612954545,-0.345378788
additive_manipulation,0.950694444,0.307727273,-0.642967171
additive_manipulation,0.897222222,0.289772727,-0.607449495
additive_manipulation,0.958333333,0.523181818,-0.435151515
additive_manipulation,0.977083333,0.99,0.012916667
additive_manipulation,0.847222222,0.325681818,-0.521540404
additive_manipulation,0.95,0.415454545,-0.534545455
additive_manipulation,0.898611111,0.720681818,-0.177929293
additive_manipulation,0.848611111,0.3975,-0.451111111
additive_manipulation,0.891666667,0.846363636,-0.045303031
additive_manipulation,0.897916667,0.648863636,-0.249053031
additive_manipulation,0.815277778,0.361590909,-0.453686869
additive_manipulation,0.853472222,0.630909091,-0.222563131
additive_manipulation,0.913888889,0.882272727,-0.031616162
additive_manipulation,0.829166667,0.253863636,-0.575303031
additive_manipulation,0.836805556,0.271818182,-0.564987374
additive_manipulation,0.851388889,0.577045455,-0.274343434
additive_manipulation,0.8875,0.343636364,-0.543863636
additive_manipulation,0.866666667,0.505227273,-0.361439394
additive_manipulation,0.931944444,0.487272727,-0.444671717
additive_manipulation,0.875694444,0.433409091,-0.442285353
additive_manipulation,0.8,0.379545455,-0.420454545
additive_manipulation,0.884027778,0.595,-0.289027778
additive_manipulation,0.868055556,0.666818182,-0.201237374
additive_manipulation,0.914583333,0.7925,-0.122083333
additive_manipulation,0.901388889,0.864318182,-0.037070707
additive_manipulation,0.947916667,0.900227273,-0.047689394
additive_manipulation,0.968055556,0.954090909,-0.013964647
additive_manipulation,0.899305556,0.828409091,-0.070896465
additive_manipulation,0.902083333,0.774545455,-0.127537878
additive_manipulation,0.898611111,0.702727273,-0.195883838
additive_manipulation,0.959027778,0.936136364,-0.022891414
additive_manipulation,0.927083333,0.738636364,-0.188446969
additive_manipulation,0.948611111,0.810454545,-0.138156566
additive_manipulation,0.745138889,0.559090909,-0.18604798
additive_manipulation,0.779166667,0.541136364,-0.238030303
additive_manipulation,0.759722222,0.235909091,-0.523813131
additive_manipulation,0.925,0.918181818,-0.006818182
additive_manipulation,0.849305556,0.217954545,-0.631351011
additive_manipulation,0.795138889,0.505227273,-0.289911616
additive_manipulation,0.949652778,0.900227273,-0.049425505
additive_manipulation,0.800347222,0.433409091,-0.366938131
additive_manipulation,0.799479167,0.630909091,-0.168570076
additive_manipulation,0.504340278,0.271818182,-0.232522096
additive_manipulation,0.737847222,0.577045455,-0.160801767
additive_manipulation,0.498263889,0.361590909,-0.13667298
additive_manipulation,0.583333333,0.523181818,-0.060151515
additive_manipulation,0.879340278,0.828409091,-0.050931187
additive_manipulation,0.978298611,0.972045455,-0.006253156
additive_manipulation,0.800347222,0.666818182,-0.13352904
additive_manipulation,0.696180556,0.595,-0.101180556
additive_manipulation,0.841145833,0.882272727,0.041126894
additive_manipulation,0.897569444,0.936136364,0.03856692
additive_manipulation,0.975694444,0.99,0.014305556
additive_manipulation,0.21875,0.343636364,0.124886364
additive_manipulation,0.901909722,0.918181818,0.016272096
additive_manipulation,0.885416667,0.864318182,-0.021098485
additive_manipulation,0.782986111,0.738636364,-0.044349747
additive_manipulation,0.197916667,0.2,0.002083333
additive_manipulation,0.319444444,0.415454545,0.096010101
additive_manipulation,0.846354167,0.846363636,9.468999999984185e-6
additive_manipulation,0.881076389,0.7925,-0.088576389
additive_manipulation,0.720486111,0.541136364,-0.179349747
additive_manipulation,0.800347222,0.702727273,-0.097619949
additive_manipulation,0.296875,0.379545455,0.082670455
additive_manipulation,0.197916667,0.217954545,0.020037878
additive_manipulation,0.580729167,0.559090909,-0.021638258
additive_manipulation,0.249131944,0.289772727,0.040640783
additive_manipulation,0.75,0.720681818,-0.029318182
additive_manipulation,0.199652778,0.235909091,0.036256313
additive_manipulation,0.265625,0.451363636,0.185738636
additive_manipulation,0.725694444,0.774545455,0.048851011
additive_manipulation,0.789930556,0.810454545,0.020523989
additive_manipulation,0.238715278,0.325681818,0.08696654
additive_manipulation,0.783854167,0.756590909,-0.027263258
additive_manipulation,0.205729167,0.307727273,0.101998106
additive_manipulation,0.922743056,0.954090909,0.031347853
additive_manipulation,0.703125,0.612954545,-0.090170455
additive_manipulation,0.414930556,0.487272727,0.072342171
additive_manipulation,0.738715278,0.684772727,-0.053942551
additive_manipulation,0.647569444,0.648863636,0.001294192
additive_manipulation,0.347222222,0.253863636,-0.093358586
additive_manipulation,0.488715278,0.469318182,-0.019397096
additive_manipulation,0.387152778,0.3975,0.010347222
additive_manipulation,0.902083333,0.612954545,-0.289128788
additive_manipulation,0.950694444,0.828409091,-0.122285353
additive_manipulation,0.91875,0.774545455,-0.144204545
additive_manipulation,0.850694444,0.810454545,-0.040239899
additive_manipulation,0.852083333,0.720681818,-0.131401515
additive_manipulation,0.75,0.541136364,-0.208863636
additive_manipulation,0.700694444,0.702727273,0.002032829
additive_manipulation,0.797916667,0.523181818,-0.274734849
additive_manipulation,0.875,0.325681818,-0.549318182
additive_manipulation,0.856944444,0.559090909,-0.297853535
additive_manipulation,0.8625,0.846363636,-0.016136364
additive_manipulation,0.795138889,0.253863636,-0.541275253
additive_manipulation,0.833333333,0.289772727,-0.543560606
additive_manipulation,0.830555556,0.630909091,-0.199646465
additive_manipulation,0.927083333,0.918181818,-0.008901515
additive_manipulation,0.820833333,0.2,-0.620833333
additive_manipulation,0.805555556,0.648863636,-0.15669192
additive_manipulation,0.690277778,0.307727273,-0.382550505
additive_manipulation,0.650694444,0.415454545,-0.235239899
additive_manipulation,0.777083333,0.217954545,-0.559128788
additive_manipulation,0.920138889,0.936136364,0.015997475
additive_manipulation,0.531944444,0.451363636,-0.080580808
additive_manipulation,0.840972222,0.684772727,-0.156199495
additive_manipulation,0.916666667,0.882272727,-0.03439394
additive_manipulation,0.7875,0.595,-0.1925
additive_manipulation,0.898611111,0.900227273,0.001616162
additive_manipulation,0.85,0.738636364,-0.111363636
additive_manipulation,0.90625,0.954090909,0.047840909
additive_manipulation,0.741666667,0.666818182,-0.074848485
additive_manipulation,0.714583333,0.864318182,0.149734849
additive_manipulation,0.579166667,0.3975,-0.181666667
additive_manipulation,0.488888889,0.487272727,-0.001616162
additive_manipulation,0.959027778,0.99,0.030972222
additive_manipulation,0.665972222,0.469318182,-0.19665404
additive_manipulation,0.677777778,0.577045455,-0.100732323
additive_manipulation,0.761111111,0.235909091,-0.52520202
additive_manipulation,0.734027778,0.271818182,-0.462209596
additive_manipulation,0.743055556,0.361590909,-0.381464647
additive_manipulation,0.752777778,0.379545455,-0.373232323
additive_manipulation,0.942361111,0.972045455,0.029684344
additive_manipulation,0.659722222,0.433409091,-0.226313131
additive_manipulation,0.650694444,0.505227273,-0.145467171
additive_manipulation,0.714583333,0.7925,0.077916667
additive_manipulation,0.461111111,0.343636364,-0.117474747
additive_manipulation,0.722916667,0.756590909,0.033674242
additive_manipulation,0.630555556,0.289772727,-0.340782829
additive_manipulation,0.896296296,0.738636364,-0.157659932
additive_manipulation,0.600925926,0.307727273,-0.293198653
additive_manipulation,0.672222222,0.612954545,-0.059267677
additive_manipulation,0.975925926,0.936136364,-0.039789562
additive_manipulation,0.434259259,0.505227273,0.070968014
additive_manipulation,0.831481481,0.235909091,-0.59557239
additive_manipulation,0.903703704,0.828409091,-0.075294613
additive_manipulation,0.777777778,0.756590909,-0.021186869
additive_manipulation,0.688888889,0.3975,-0.291388889
additive_manipulation,0.744444444,0.648863636,-0.095580808
additive_manipulation,0.865740741,0.7925,-0.073240741
additive_manipulation,0.727777778,0.415454545,-0.312323233
additive_manipulation,0.660185185,0.433409091,-0.226776094
additive_manipulation,0.694444444,0.217954545,-0.476489899
additive_manipulation,0.899074074,0.954090909,0.055016835
additive_manipulation,0.805555556,0.918181818,0.112626262
additive_manipulation,0.52037037,0.271818182,-0.248552188
additive_manipulation,0.467592593,0.559090909,0.091498316
additive_manipulation,0.514814815,0.379545455,-0.13526936
additive_manipulation,0.578703704,0.361590909,-0.217112795
additive_manipulation,0.783333333,0.900227273,0.11689394
additive_manipulation,0.65462963,0.595,-0.05962963
additive_manipulation,0.761111111,0.684772727,-0.076338384
additive_manipulation,0.719444444,0.720681818,0.001237374
additive_manipulation,0.814814815,0.810454545,-0.00436027
additive_manipulation,0.615740741,0.469318182,-0.146422559
additive_manipulation,0.743518519,0.541136364,-0.202382155
additive_manipulation,0.683333333,0.577045455,-0.106287878
additive_manipulation,0.727777778,0.666818182,-0.060959596
additive_manipulation,0.641666667,0.882272727,0.24060606
additive_manipulation,0.835185185,0.972045455,0.13686027
additive_manipulation,0.631481481,0.630909091,-5.723899999999782e-4
